#{"t_start": 1664969536.207807, "env_id": null}
r,l,t
-51.0,51,40.892514
-19.0,19,40.951335
-13.0,13,40.956544
-51.0,51,40.971824
-19.0,19,41.048436
-6.0,6,41.077767
-51.0,51,41.109188
-51.0,51,41.204805
-51.0,51,41.218156
-38.0,38,41.286553
-51.0,51,41.315067
-21.0,21,41.415784
-51.0,51,41.444649
-51.0,51,41.459007
-51.0,51,41.534273
-18.0,18,41.534347
-8.0,8,41.574299
-28.0,28,41.599909
-51.0,51,41.670246
-30.0,30,41.686169
-31.0,31,41.749993
-51.0,51,41.816589
-51.0,51,41.878587
-51.0,51,41.887831
-51.0,51,41.935647
-28.0,28,41.976989
-51.0,51,41.992186
-51.0,51,42.071569
-51.0,51,42.126435
-23.0,23,42.166431
-51.0,51,42.17564
-51.0,51,42.192726
-32.0,32,42.284532
-51.0,51,42.323867
-51.0,51,42.372014
-48.0,48,42.37606
-29.0,29,42.398759
-15.0,15,42.433928
-34.0,34,42.464933
-19.0,19,42.535829
-42.0,42,42.56421
-51.0,51,42.568536
-51.0,51,42.644331
-51.0,51,42.761977
-33.0,33,42.794547
-51.0,51,42.798991
-51.0,51,42.803831
-3.0,3,42.813246
-45.0,45,42.977694
-51.0,51,43.040067
-51.0,51,43.047042
-51.0,51,43.055607
-18.0,18,43.141982
-51.0,51,43.212657
-45.0,45,43.24267
-8.0,8,43.247087
-51.0,51,43.276895
-51.0,51,43.362665
-29.0,29,43.371099
-3.0,3,43.383959
-30.0,30,43.405371
-51.0,51,43.460318
-20.0,20,45.825697
-51.0,51,45.856772
-51.0,51,45.876027
-51.0,51,45.896337
-5.0,5,45.915404
-25.0,25,46.011605
-51.0,51,46.023388
-40.0,40,46.031261
-51.0,51,46.05572
-18.0,18,46.104077
-26.0,26,46.189216
-38.0,38,46.189268
-51.0,51,46.194982
-3.0,3,46.197714
-51.0,51,46.204094
-8.0,8,46.222311
-5.0,5,46.237591
-43.0,43,46.352104
-51.0,51,46.367197
-51.0,51,46.376658
-46.0,46,46.415105
-22.0,22,46.470484
-29.0,29,46.491617
-10.0,10,46.512625
-10.0,10,46.552324
-18.0,18,46.560911
-51.0,51,46.563801
-41.0,41,46.578979
-29.0,29,46.661419
-30.0,30,46.661474
-51.0,51,46.743081
-51.0,51,46.777812
-51.0,51,46.864297
-51.0,51,46.864349
-34.0,34,46.904016
-8.0,8,46.938212
-51.0,51,46.942547
-18.0,18,46.942591
-20.0,20,46.949688
-5.0,5,46.95887
-8.0,8,46.968603
-6.0,6,46.990222
-26.0,26,47.12329
-45.0,45,47.143013
-51.0,51,47.1885
-51.0,51,47.203256
-51.0,51,47.385655
-51.0,51,47.407249
-51.0,51,47.449341
-51.0,51,47.462901
-2.0,2,47.472222
-15.0,15,47.476794
-13.0,13,47.529799
-37.0,37,47.565633
-6.0,6,47.565707
-48.0,48,47.665928
-51.0,51,47.69316
-51.0,51,47.750082
-51.0,51,47.750136
-8.0,8,47.785447
-36.0,36,47.829966
-51.0,51,47.852797
-51.0,51,47.93606
-51.0,51,47.961884
-51.0,51,48.009066
-15.0,15,48.03239
-51.0,51,48.037345
-10.0,10,48.082301
-19.0,19,48.097811
-2.0,2,48.107222
-51.0,51,48.162816
-18.0,18,48.189492
-51.0,51,48.254205
-28.0,28,48.286808
-51.0,51,48.28686
-6.0,6,48.304462
-17.0,17,48.304513
-51.0,51,48.337968
-16.0,16,48.387068
-44.0,44,48.420963
-15.0,15,48.433489
-51.0,51,48.461225
-51.0,51,48.461294
-12.0,12,48.470575
-4.0,4,48.473515
-31.0,31,48.604961
-51.0,51,48.621942
-51.0,51,48.677678
-3.0,3,48.686678
-51.0,51,48.691271
-19.0,19,48.6977
-7.0,7,48.723989
-24.0,24,48.789614
-51.0,51,48.814936
-51.0,51,48.888498
-9.0,9,48.920268
-51.0,51,48.92468
-33.0,33,48.93705
-7.0,7,48.965598
-51.0,51,48.985177
-17.0,17,48.988063
-51.0,51,49.161386
-51.0,51,49.216508
-51.0,51,49.241788
-51.0,51,49.246338
-19.0,19,49.260168
-6.0,6,49.274431
-3.0,3,49.274508
-4.0,4,49.294767
-14.0,14,49.347146
-30.0,30,49.387826
-25.0,25,49.417092
-4.0,4,49.435841
-51.0,51,49.464692
-41.0,41,49.546148
-27.0,27,49.593526
-51.0,51,49.626609
-26.0,26,49.656323
-51.0,51,49.669598
-28.0,28,49.785005
-40.0,40,49.806824
-51.0,51,49.82005
-6.0,6,49.83345
-51.0,51,49.90328
-31.0,31,49.972064
-51.0,51,50.015642
-2.0,2,50.024498
-51.0,51,50.051212
-12.0,12,50.080462
-34.0,34,50.133567
-51.0,51,50.139013
-12.0,12,50.13907
-20.0,20,50.145711
-40.0,40,50.323482
-43.0,43,50.332382
-51.0,51,50.376831
-51.0,51,50.386218
-14.0,14,50.444944
-19.0,19,50.480958
-9.0,9,50.523922
-51.0,51,50.568294
-51.0,51,50.578076
-32.0,32,50.666636
-51.0,51,50.680041
-3.0,3,50.69261
-11.0,11,50.738202
-51.0,51,50.78919
-51.0,51,50.798517
-48.0,48,50.853876
-30.0,30,50.907863
-51.0,51,50.937728
-51.0,51,50.987779
-51.0,51,51.053471
-51.0,51,51.108625
-15.0,15,51.11699
-51.0,51,51.134541
-51.0,51,51.172577
-22.0,22,51.212178
-10.0,10,51.212251
-36.0,36,51.245199
-38.0,38,51.257891
-51.0,51,51.421871
-51.0,51,51.421922
-51.0,51,51.445446
-9.0,9,51.45125
-51.0,51,51.457268
-30.0,30,51.552112
-3.0,3,51.564392
-38.0,38,51.602222
-51.0,51,51.611323
-51.0,51,51.649468
-29.0,29,51.687735
-28.0,28,51.801199
-51.0,51,51.813208
-51.0,51,51.821344
-51.0,51,51.858171
-25.0,25,51.921304
-51.0,51,51.994532
-49.0,49,51.997415
-3.0,3,52.005983
-51.0,51,52.034819
-15.0,15,52.04886
-6.0,6,52.072762
-47.0,47,52.077914
-16.0,16,52.149403
-51.0,51,52.188428
-11.0,11,52.197162
-51.0,51,52.246274
-51.0,51,52.292891
-31.0,31,52.318288
-31.0,31,52.37812
-44.0,44,52.382022
-29.0,29,52.437033
-15.0,15,52.441537
-13.0,13,52.485594
-51.0,51,52.493949
-7.0,7,52.514038
-51.0,51,52.576307
-15.0,15,52.576359
-39.0,39,52.588724
-4.0,4,52.604771
-8.0,8,52.607714
-19.0,19,52.659625
-51.0,51,52.681614
-41.0,41,52.730921
-51.0,51,52.812473
-42.0,42,52.872462
-51.0,51,52.889907
-49.0,49,52.949385
-9.0,9,52.990547
-51.0,51,53.041649
-49.0,49,53.093669
-51.0,51,53.121747
-51.0,51,53.223475
-4.0,4,53.241255
-51.0,51,53.271506
-51.0,51,53.312599
-18.0,18,53.330284
-51.0,51,53.330335
-51.0,51,53.448673
-27.0,27,53.452708
-38.0,38,53.47194
-12.0,12,53.4909
-51.0,51,53.528287
-14.0,14,53.531996
-19.0,19,53.609419
-51.0,51,53.64421
-51.0,51,53.675904
-51.0,51,53.779279
-51.0,51,53.851778
-24.0,24,53.875437
-50.0,50,53.879395
-51.0,51,53.904794
-4.0,4,53.92147
-4.0,4,53.933545
-18.0,18,54.008312
-8.0,8,54.036728
-51.0,51,54.056676
-51.0,51,54.083479
-51.0,51,54.088166
-4.0,4,54.105666
-21.0,21,54.178417
-49.0,49,56.718413
-51.0,51,56.740253
-31.0,31,56.76724
-51.0,51,56.783073
-51.0,51,56.898561
-51.0,51,56.924644
-51.0,51,56.954617
-51.0,51,56.973981
-13.0,13,56.984033
-51.0,51,57.118212
-37.0,37,57.137867
-40.0,40,57.141526
-51.0,51,57.168271
-25.0,25,57.265673
-38.0,38,57.287388
-51.0,51,57.307888
-49.0,49,57.316339
-25.0,25,57.342074
-51.0,51,57.460199
-51.0,51,57.491024
-51.0,51,57.500108
-51.0,51,57.52712
-8.0,8,57.560668
-21.0,21,57.576445
-34.0,34,57.620284
-51.0,51,57.667451
-37.0,37,57.726231
-51.0,51,57.805219
-51.0,51,57.847661
-51.0,51,57.891332
-51.0,51,57.945772
-48.0,48,58.008156
-38.0,38,58.00821
-7.0,7,58.039212
-14.0,14,58.100726
-51.0,51,58.109619
-7.0,7,58.138911
-51.0,51,58.164019
-51.0,51,58.211094
-22.0,22,58.214001
-15.0,15,58.26131
-16.0,16,58.267521
-51.0,51,58.279483
-10.0,10,58.309217
-51.0,51,58.324035
-5.0,5,58.3241
-11.0,11,58.364925
-10.0,10,58.40004
-51.0,51,58.433598
-51.0,51,58.44236
-8.0,8,58.468724
-4.0,4,58.486504
-51.0,51,58.525737
-20.0,20,58.530033
-9.0,9,58.568606
-51.0,51,58.60882
-12.0,12,58.649355
-51.0,51,58.690882
-51.0,51,58.729233
-51.0,51,58.771753
-22.0,22,58.78458
-51.0,51,58.875781
-13.0,13,58.93018
-51.0,51,58.952635
-51.0,51,58.99543
-51.0,51,59.008201
-37.0,37,59.080525
-51.0,51,59.160543
-51.0,51,59.206469
-51.0,51,59.220165
-51.0,51,59.304099
-22.0,22,59.319841
-35.0,35,59.363974
-14.0,14,59.368496
-51.0,51,59.391676
-8.0,8,59.400844
-2.0,2,59.410379
-51.0,51,59.576193
-35.0,35,59.576259
-3.0,3,59.588111
-51.0,51,59.617851
-49.0,49,59.636971
-9.0,9,59.642273
-24.0,24,59.66106
-10.0,10,59.663825
-7.0,7,59.679412
-51.0,51,59.727832
-8.0,8,59.750888
-40.0,40,59.753814
-38.0,38,59.800174
-49.0,49,59.821187
-31.0,31,59.876351
-14.0,14,59.880472
-51.0,51,59.962612
-51.0,51,60.014023
-15.0,15,60.026763
-9.0,9,60.051909
-51.0,51,60.089432
-51.0,51,60.092717
-27.0,27,60.179556
-33.0,33,60.210566
-7.0,7,60.210623
-51.0,51,60.220443
-51.0,51,60.249377
-14.0,14,60.287769
-23.0,23,60.321035
-51.0,51,60.453945
-28.0,28,60.454017
-49.0,49,60.477766
-51.0,51,60.519959
-28.0,28,60.595001
-14.0,14,60.657106
-50.0,50,60.666104
-51.0,51,60.670793
-16.0,16,60.736612
-51.0,51,60.741045
-11.0,11,60.786823
-51.0,51,60.879002
-34.0,34,60.883483
-23.0,23,60.887591
-51.0,51,60.891984
-12.0,12,60.929555
-31.0,31,61.01619
-51.0,51,61.097739
-51.0,51,61.106808
-51.0,51,61.145112
-51.0,51,61.206966
-45.0,45,61.271241
-51.0,51,61.289284
-51.0,51,61.328071
-51.0,51,61.410028
-8.0,8,61.443329
-31.0,31,61.452921
-51.0,51,61.471257
-51.0,51,61.48368
-11.0,11,61.483746
-5.0,5,61.487646
-13.0,13,61.49686
-12.0,12,61.520597
-51.0,51,61.65164
-51.0,51,61.656183
-3.0,3,61.66472
-51.0,51,61.669165
-7.0,7,61.695254
-51.0,51,61.704226
-14.0,14,61.717453
-8.0,8,61.73077
-3.0,3,61.74355
-47.0,47,61.845356
-51.0,51,61.880595
-51.0,51,61.889633
-51.0,51,61.906959
-26.0,26,61.921818
-36.0,36,62.027689
-41.0,41,62.037951
-34.0,34,62.048775
-3.0,3,62.065212
-11.0,11,62.095132
-39.0,39,62.100128
-4.0,4,62.12057
-6.0,6,62.125685
-21.0,21,62.172169
-14.0,14,62.192722
-6.0,6,62.202605
-51.0,51,62.294624
-34.0,34,62.305263
-51.0,51,62.458079
-51.0,51,62.469081
-10.0,10,62.508741
-15.0,15,62.542056
-51.0,51,62.55245
-51.0,51,62.563623
-6.0,6,62.573807
-51.0,51,62.766244
-8.0,8,62.805899
-51.0,51,62.810977
-51.0,51,62.820143
-4.0,4,62.824835
-51.0,51,62.829426
-4.0,4,62.838216
-29.0,29,62.95922
-42.0,42,63.022097
-2.0,2,63.030611
-18.0,18,63.039234
-51.0,51,63.044168
-51.0,51,63.072063
-18.0,18,63.114553
-25.0,25,63.245124
-51.0,51,63.290467
-51.0,51,63.295587
-51.0,51,63.327816
-23.0,23,63.356319
-24.0,24,63.406385
-11.0,11,63.457256
-51.0,51,63.528063
-51.0,51,63.559014
-51.0,51,63.585418
-28.0,28,63.650602
-51.0,51,63.684003
-46.0,46,63.750839
-42.0,42,63.759418
-19.0,19,63.831733
-51.0,51,63.853068
-51.0,51,63.882813
-51.0,51,63.932819
-51.0,51,64.012395
-51.0,51,64.027807
-8.0,8,64.051537
-51.0,51,64.051588
-14.0,14,64.092686
-51.0,51,64.103415
-3.0,3,64.117642
-23.0,23,64.130921
-7.0,7,64.148881
-51.0,51,64.195856
-13.0,13,64.204377
-8.0,8,64.241241
-2.0,2,64.250206
-51.0,51,64.31298
-51.0,51,64.350287
-2.0,2,64.358662
-12.0,12,64.408504
-51.0,51,64.412854
-6.0,6,64.433486
-32.0,32,64.442334
-51.0,51,64.455506
-51.0,51,64.584552
-51.0,51,64.606665
-51.0,51,64.620726
-48.0,48,64.625582
-5.0,5,64.629951
-4.0,4,64.639678
-5.0,5,64.662528
-4.0,4,64.680281
-13.0,13,64.685574
-51.0,51,64.811357
-3.0,3,64.822561
-51.0,51,64.854227
-8.0,8,64.858207
-51.0,51,64.887272
-51.0,51,64.890556
-40.0,40,65.013443
-44.0,44,65.026801
-41.0,41,65.063432
-51.0,51,65.111063
-17.0,17,67.583291
-51.0,51,67.673837
-51.0,51,67.685696
-51.0,51,67.754343
-51.0,51,67.780589
-35.0,35,67.808835
-35.0,35,67.823003
-14.0,14,67.867936
-4.0,4,67.879077
-36.0,36,67.89623
-18.0,18,67.953032
-51.0,51,67.98848
-51.0,51,68.032887
-51.0,51,68.120021
-51.0,51,68.175094
-15.0,15,68.183656
-51.0,51,68.209128
-51.0,51,68.251299
-2.0,2,68.25969
-18.0,18,68.284468
-17.0,17,68.344151
-48.0,48,68.363938
-51.0,51,68.367134
-34.0,34,68.376363
-5.0,5,68.379271
-15.0,15,68.426213
-16.0,16,68.446664
-12.0,12,68.496776
-51.0,51,68.538459
-31.0,31,68.550927
-51.0,51,68.584901
-6.0,6,68.609765
-14.0,14,68.609814
-28.0,28,68.655827
-49.0,49,68.691858
-11.0,11,68.727696
-51.0,51,68.807272
-51.0,51,68.807324
-51.0,51,68.846695
-12.0,12,68.84978
-5.0,5,68.864163
-7.0,7,68.877188
-51.0,51,68.933372
-2.0,2,68.941728
-51.0,51,68.997191
-4.0,4,69.014136
-51.0,51,69.064849
-51.0,51,69.077875
-8.0,8,69.111422
-5.0,5,69.132282
-51.0,51,69.140795
-18.0,18,69.209927
-51.0,51,69.22287
-51.0,51,69.270693
-36.0,36,69.273549
-5.0,5,69.286667
-24.0,24,69.303548
-9.0,9,69.307508
-19.0,19,69.374427
-10.0,10,69.402977
-51.0,51,69.405942
-8.0,8,69.436117
-2.0,2,69.444578
-51.0,51,69.469388
-51.0,51,69.483584
-23.0,23,69.483729
-17.0,17,69.498313
-36.0,36,69.582139
-11.0,11,69.629941
-51.0,51,69.668316
-51.0,51,69.668365
-51.0,51,69.689172
-51.0,51,69.808516
-51.0,51,69.835734
-51.0,51,69.835788
-13.0,13,69.847798
-4.0,4,69.84786
-51.0,51,69.851303
-5.0,5,69.866733
-51.0,51,69.998144
-48.0,48,70.002658
-51.0,51,70.016328
-51.0,51,70.043554
-13.0,13,70.057238
-6.0,6,70.075605
-9.0,9,70.105691
-30.0,30,70.120787
-39.0,39,70.174153
-51.0,51,70.183507
-6.0,6,70.21085
-13.0,13,70.269342
-29.0,29,70.30458
-51.0,51,70.313734
-51.0,51,70.334535
-5.0,5,70.351948
-2.0,2,70.360422
-26.0,26,70.377884
-51.0,51,70.513587
-37.0,37,70.513654
-51.0,51,70.520956
-16.0,16,70.567267
-51.0,51,70.56732
-26.0,26,70.590511
-51.0,51,70.670335
-41.0,41,70.693788
-17.0,17,70.721036
-51.0,51,70.724169
-51.0,51,70.748819
-51.0,51,70.895424
-51.0,51,70.932344
-51.0,51,70.93658
-3.0,3,70.944768
-14.0,14,70.953135
-51.0,51,70.970072
-7.0,7,70.982559
-18.0,18,71.041582
-32.0,32,71.058822
-31.0,31,71.061779
-28.0,28,71.078896
-45.0,45,71.197878
-51.0,51,71.249321
-51.0,51,71.253601
-3.0,3,71.266204
-2.0,2,71.274378
-19.0,19,71.278036
-7.0,7,71.278079
-51.0,51,71.278091
-8.0,8,71.311052
-16.0,16,71.341057
-28.0,28,71.401921
-51.0,51,71.447706
-51.0,51,71.44778
-2.0,2,71.454811
-51.0,51,71.502589
-26.0,26,71.550652
-51.0,51,71.589982
-11.0,11,71.622284
-51.0,51,71.640145
-51.0,51,71.678711
-20.0,20,71.681661
-51.0,51,71.711491
-51.0,51,71.830659
-31.0,31,71.851132
-8.0,8,71.86788
-51.0,51,71.888719
-51.0,51,71.893041
-15.0,15,71.93714
-51.0,51,72.02756
-51.0,51,72.044625
-51.0,51,72.067854
-51.0,51,72.112776
-25.0,25,72.217491
-51.0,51,72.227728
-3.0,3,72.23219
-51.0,51,72.2456
-51.0,51,72.269166
-4.0,4,72.286498
-16.0,16,72.295139
-13.0,13,72.299179
-2.0,2,72.303591
-4.0,4,72.316121
-51.0,51,72.437109
-38.0,38,72.467351
-51.0,51,72.493595
-51.0,51,72.510074
-8.0,8,72.527152
-21.0,21,72.552166
-12.0,12,72.601644
-51.0,51,72.650785
-11.0,11,72.650838
-51.0,51,72.722706
-19.0,19,72.731076
-51.0,51,72.739738
-21.0,21,72.73979
-24.0,24,72.839615
-4.0,4,72.856081
-39.0,39,72.899901
-51.0,51,72.93325
-51.0,51,72.941746
-21.0,21,72.941804
-26.0,26,73.005461
-51.0,51,73.143326
-51.0,51,73.152118
-51.0,51,73.152165
-12.0,12,73.200981
-51.0,51,73.216905
-5.0,5,73.220581
-8.0,8,73.243486
-31.0,31,73.264744
-4.0,4,73.282545
-16.0,16,73.312383
-10.0,10,73.326175
-28.0,28,73.33462
-5.0,5,73.347396
-51.0,51,73.359915
-11.0,11,73.359971
-2.0,2,73.368582
-46.0,46,73.513693
-51.0,51,73.52369
-51.0,51,73.549141
-10.0,10,73.556388
-51.0,51,73.556451
-13.0,13,73.614189
-2.0,2,73.623311
-51.0,51,73.752223
-51.0,51,73.779925
-51.0,51,73.789326
-4.0,4,73.798262
-51.0,51,73.857846
-51.0,51,73.983418
-3.0,3,74.000717
-51.0,51,74.024618
-37.0,37,74.028683
-51.0,51,74.033183
-19.0,19,74.11278
-26.0,26,74.133654
-35.0,35,74.147866
-9.0,9,74.1858
-51.0,51,74.241192
-31.0,31,74.261751
-42.0,42,74.286297
-9.0,9,74.298751
-21.0,21,74.327234
-7.0,7,74.327286
-51.0,51,74.397511
-31.0,31,74.413677
-21.0,21,74.483083
-51.0,51,74.510834
-51.0,51,74.510887
-51.0,51,74.563115
-21.0,21,74.575181
-33.0,33,74.585346
-10.0,10,74.598326
-30.0,30,74.61151
-10.0,10,74.629781
-17.0,17,74.647047
-39.0,39,74.766861
-10.0,10,74.808723
-51.0,51,74.829357
-7.0,7,74.837223
-51.0,51,74.845549
-2.0,2,74.853523
-51.0,51,74.860903
-20.0,20,74.895092
-23.0,23,74.926574
-28.0,28,74.935562
-37.0,37,74.950147
-19.0,19,74.982064
-37.0,37,75.012142
-24.0,24,75.084437
-40.0,40,75.08449
-14.0,14,75.143525
-51.0,51,75.152147
-34.0,34,75.157845
-25.0,25,75.258573
-51.0,51,75.299291
-51.0,51,75.351253
-51.0,51,75.364477
-30.0,30,75.376834
-33.0,33,77.767419
-51.0,51,77.779265
-51.0,51,77.842134
-51.0,51,77.853266
-25.0,25,77.856823
-29.0,29,77.886282
-51.0,51,78.02435
-51.0,51,78.035911
-51.0,51,78.039873
-4.0,4,78.051398
-48.0,48,78.059039
-19.0,19,78.125248
-17.0,17,78.125298
-31.0,31,78.159678
-22.0,22,78.199471
-51.0,51,78.207955
-23.0,23,78.263765
-51.0,51,78.280955
-51.0,51,78.308039
-19.0,19,78.319917
-51.0,51,78.362403
-31.0,31,78.442672
-51.0,51,78.47287
-51.0,51,78.511336
-21.0,21,78.561667
-51.0,51,78.578432
-34.0,34,78.651189
-51.0,51,78.655397
-11.0,11,78.695433
-6.0,6,78.721822
-51.0,51,78.773882
-51.0,51,78.790715
-4.0,4,78.806982
-25.0,25,78.828243
-51.0,51,78.869381
-3.0,3,78.88168
-30.0,30,78.931875
-22.0,22,78.972009
-51.0,51,78.984891
-51.0,51,79.03777
-51.0,51,79.120799
-7.0,7,79.146497
-51.0,51,79.15534
-51.0,51,79.164275
-39.0,39,79.168741
-41.0,41,79.334136
-51.0,51,79.343152
-3.0,3,79.343212
-51.0,51,79.352469
-51.0,51,79.361563
-7.0,7,79.36451
-23.0,23,79.456029
-10.0,10,79.495696
-34.0,34,79.504553
-51.0,51,79.549864
-51.0,51,79.563549
-24.0,24,79.611855
-31.0,31,79.683745
-51.0,51,79.719999
-32.0,32,79.749511
-3.0,3,79.76156
-51.0,51,79.782283
-32.0,32,79.85699
-20.0,20,79.869615
-51.0,51,79.900561
-14.0,14,79.917832
-12.0,12,79.939797
-46.0,46,79.944251
-14.0,14,79.973059
-8.0,8,79.973121
-7.0,7,79.973134
-4.0,4,79.987947
-38.0,38,79.996663
-15.0,15,80.046447
-51.0,51,80.174159
-51.0,51,80.174246
-51.0,51,80.191122
-51.0,51,80.273148
-35.0,35,80.31468
-51.0,51,80.385889
-51.0,51,80.40573
-9.0,9,80.44057
-15.0,15,80.446685
-51.0,51,80.46895
-51.0,51,80.520922
-51.0,51,80.67115
-51.0,51,80.680286
-34.0,34,80.694006
-51.0,51,80.71143
-14.0,14,80.752752
-51.0,51,80.890927
-49.0,49,80.890981
-40.0,40,80.925955
-51.0,51,80.930932
-14.0,14,80.952309
-16.0,16,80.994778
-13.0,13,81.00338
-3.0,3,81.016443
-39.0,39,81.096205
-51.0,51,81.114069
-2.0,2,81.122449
-51.0,51,81.222131
-51.0,51,81.238587
-9.0,9,81.250114
-44.0,44,81.285315
-51.0,51,81.288979
-23.0,23,81.32733
-14.0,14,81.338827
-15.0,15,81.34741
-2.0,2,81.355471
-51.0,51,81.428571
-23.0,23,81.458233
-33.0,33,81.484245
-51.0,51,81.547734
-51.0,51,81.645117
-51.0,51,81.67223
-2.0,2,81.681454
-51.0,51,81.699846
-39.0,39,81.714173
-5.0,5,81.736894
-22.0,22,81.746327
-41.0,41,81.890279
-51.0,51,81.918955
-51.0,51,81.977718
-51.0,51,81.986913
-13.0,13,82.049369
-51.0,51,82.131292
-51.0,51,82.160559
-46.0,46,82.194336
-9.0,9,82.20395
-49.0,49,82.268881
-23.0,23,82.289709
-25.0,25,82.289761
-5.0,5,82.315295
-50.0,50,82.346741
-21.0,21,82.386488
-38.0,38,82.434335
-27.0,27,82.508908
-39.0,39,82.521533
-4.0,4,82.524944
-51.0,51,82.542929
-35.0,35,82.586442
-35.0,35,82.665349
-51.0,51,82.729848
-51.0,51,82.753808
-51.0,51,82.796904
-5.0,5,82.81783
-51.0,51,82.88404
-51.0,51,82.946683
-51.0,51,82.968803
-13.0,13,83.005358
-51.0,51,83.039574
-18.0,18,83.052755
-51.0,51,83.108742
-18.0,18,83.130246
-22.0,22,83.134618
-7.0,7,83.159518
-7.0,7,83.190411
-21.0,21,83.200112
-51.0,51,83.231601
-11.0,11,83.248455
-4.0,4,83.26558
-20.0,20,83.352375
-51.0,51,83.357002
-2.0,2,83.365733
-41.0,41,83.369743
-17.0,17,83.424343
-3.0,3,83.438335
-51.0,51,83.451992
-11.0,11,83.495361
-4.0,4,83.511959
-51.0,51,83.577458
-51.0,51,83.580608
-51.0,51,83.636312
-18.0,18,83.645286
-51.0,51,83.713746
-51.0,51,83.788881
-51.0,51,83.857761
-51.0,51,83.863991
-30.0,30,83.900933
-51.0,51,83.924258
-7.0,7,83.96017
-49.0,49,84.035147
-51.0,51,84.052859
-51.0,51,84.092977
-42.0,42,84.102662
-4.0,4,84.114719
-19.0,19,84.119045
-51.0,51,84.232889
-6.0,6,84.257347
-51.0,51,84.29544
-13.0,13,84.311897
-51.0,51,84.324512
-4.0,4,84.328702
-51.0,51,84.328743
-6.0,6,84.348853
-15.0,15,84.379058
-15.0,15,84.393215
-2.0,2,84.398989
-17.0,17,84.428273
-42.0,42,84.437423
-4.0,4,84.446251
-46.0,46,84.489311
-32.0,32,84.520771
-15.0,15,84.562581
-41.0,41,84.657068
-9.0,9,84.692171
-51.0,51,84.704106
-5.0,5,84.723481
-32.0,32,84.72719
-4.0,4,84.738977
-19.0,19,84.765047
-51.0,51,84.773175
-18.0,18,84.796042
-3.0,3,84.808745
-2.0,2,84.816862
-17.0,17,84.839935
-51.0,51,84.939032
-51.0,51,84.966974
-5.0,5,84.986553
-51.0,51,85.019738
-4.0,4,85.036217
-51.0,51,85.04439
-35.0,35,85.072187
-2.0,2,85.080336
-51.0,51,85.181926
-51.0,51,85.223399
-51.0,51,85.229247
-51.0,51,85.261548
-14.0,14,85.271042
-2.0,2,85.276944
-5.0,5,85.276991
-51.0,51,85.355656
-23.0,23,85.364637
-51.0,51,85.408321
-16.0,16,85.425519
-24.0,24,85.467275
-51.0,51,85.48418
-25.0,25,85.513281
-12.0,12,85.517491
-9.0,9,85.554539
-51.0,51,85.628525
-51.0,51,85.67032
-51.0,51,85.700267
-51.0,51,85.736203
-51.0,51,85.825032
-34.0,34,85.843214
-51.0,51,85.887716
-25.0,25,85.931496
-51.0,51,85.95636
-2.0,2,85.96457
-51.0,51,86.044427
-51.0,51,88.373069
-51.0,51,88.415227
-5.0,5,88.436494
-3.0,3,88.44935
-51.0,51,88.449403
-33.0,33,88.510613
-21.0,21,88.542597
-51.0,51,88.546923
-45.0,45,88.652327
-41.0,41,88.698404
-15.0,15,88.723159
-51.0,51,88.777987
-51.0,51,88.782868
-14.0,14,88.787317
-20.0,20,88.865056
-51.0,51,88.91612
-43.0,43,88.954568
-51.0,51,88.994736
-32.0,32,88.994786
-24.0,24,89.050783
-42.0,42,89.087898
-41.0,41,89.158608
-22.0,22,89.173461
-51.0,51,89.19928
-17.0,17,89.250135
-51.0,51,89.264314
-51.0,51,89.3971
-47.0,47,89.427879
-37.0,37,89.448758
-51.0,51,89.502894
-51.0,51,89.660166
-35.0,35,89.686202
-51.0,51,89.6919
-51.0,51,89.714912
-5.0,5,89.720806
-51.0,51,89.903235
-46.0,46,89.90329
-51.0,51,89.943664
-51.0,51,89.948643
-33.0,33,90.062088
-9.0,9,90.099805
-40.0,40,90.139425
-51.0,51,90.139477
-6.0,6,90.164496
-51.0,51,90.181955
-13.0,13,90.219311
-51.0,51,90.31769
-26.0,26,90.330318
-51.0,51,90.355525
-51.0,51,90.397059
-45.0,45,90.497338
-51.0,51,90.534305
-51.0,51,90.558406
-7.0,7,90.562361
-51.0,51,90.599674
-14.0,14,90.620193
-24.0,24,90.656497
-48.0,48,90.693959
-28.0,28,90.727063
-51.0,51,90.804257
-51.0,51,90.862201
-51.0,51,90.899008
-51.0,51,90.940382
-38.0,38,90.961318
-51.0,51,91.078508
-2.0,2,91.086437
-46.0,46,91.095453
-51.0,51,91.162382
-51.0,51,91.180286
-51.0,51,91.288845
-51.0,51,91.295526
-13.0,13,91.341124
-51.0,51,91.360559
-6.0,6,91.370268
-51.0,51,91.384891
-13.0,13,91.423137
-51.0,51,91.518337
-10.0,10,91.560823
-51.0,51,91.583266
-9.0,9,91.589255
-51.0,51,91.592472
-51.0,51,91.617104
-49.0,49,91.772044
-47.0,47,91.776044
-2.0,2,91.780362
-51.0,51,91.789705
-9.0,9,91.817021
-51.0,51,91.830543
-17.0,17,91.853262
-17.0,17,91.8762
-24.0,24,91.957605
-51.0,51,91.975055
-40.0,40,91.992394
-51.0,51,92.011868
-17.0,17,92.026533
-14.0,14,92.030597
-3.0,3,92.039478
-10.0,10,92.057878
-49.0,49,92.193355
-30.0,30,92.193411
-51.0,51,92.220638
-51.0,51,92.261048
