#{"t_start": 1664975742.4017158, "env_id": null}
r,l,t
-51.0,51,62.851121
-32.0,32,62.904353
-51.0,51,62.995012
-51.0,51,62.999932
-27.0,27,63.031867
-51.0,51,63.081712
-51.0,51,63.222757
-51.0,51,63.227756
-51.0,51,63.255376
-51.0,51,63.298881
-51.0,51,63.439006
-51.0,51,63.442595
-51.0,51,63.473806
-51.0,51,63.534221
-51.0,51,63.653948
-51.0,51,63.65742
-51.0,51,63.680461
-51.0,51,63.738195
-51.0,51,63.874647
-51.0,51,63.879441
-51.0,51,63.926024
-51.0,51,63.980526
-20.0,20,64.071328
-51.0,51,64.137549
-51.0,51,64.142854
-51.0,51,64.177471
-23.0,23,64.199084
-51.0,51,64.38444
-51.0,51,64.389257
-51.0,51,64.423352
-51.0,51,64.4424
-43.0,43,64.631208
-51.0,51,64.631271
-51.0,51,64.637219
-51.0,51,64.694175
-51.0,51,64.887031
-51.0,51,64.887107
-51.0,51,64.89319
-51.0,51,64.947865
-32.0,32,65.110392
-47.0,47,65.124649
-51.0,51,65.143806
-51.0,51,65.148295
-28.0,28,65.27715
-51.0,51,65.344509
-51.0,51,65.358755
-51.0,51,65.378181
-51.0,51,65.517536
-38.0,38,65.556148
-51.0,51,65.581254
-51.0,51,65.593994
-30.0,30,65.699281
-51.0,51,65.724382
-51.0,51,65.761299
-51.0,51,65.795566
-51.0,51,65.878955
-51.0,51,65.902443
-14.0,14,65.924814
-51.0,51,65.92774
-51.0,51,65.957557
-51.0,51,66.084172
-51.0,51,66.121044
-51.0,51,66.12586
-51.0,51,66.172862
-20.0,20,68.629024
-51.0,51,68.67231
-51.0,51,68.699506
-51.0,51,68.70399
-51.0,51,68.806104
-51.0,51,68.842179
-51.0,51,68.872261
-51.0,51,68.876426
-51.0,51,68.963472
-51.0,51,69.002488
-51.0,51,69.026242
-51.0,51,69.02918
-19.0,19,69.088591
-41.0,41,69.092663
-51.0,51,69.196638
-51.0,51,69.234993
-11.0,11,69.243386
-41.0,41,69.272019
-51.0,51,69.308773
-41.0,41,69.396581
-51.0,51,69.445612
-51.0,51,69.474274
-51.0,51,69.503413
-51.0,51,69.58075
-51.0,51,69.629443
-51.0,51,69.657436
-51.0,51,69.693216
-20.0,20,69.736062
-22.0,22,69.777867
-51.0,51,69.78166
-51.0,51,69.824814
-51.0,51,69.908915
-51.0,51,69.945504
-51.0,51,69.949631
-51.0,51,69.995612
-51.0,51,70.121977
-31.0,31,70.139517
-51.0,51,70.170662
-51.0,51,70.175206
-12.0,12,70.223491
-51.0,51,70.344675
-30.0,30,70.353746
-51.0,51,70.362556
-51.0,51,70.396221
-23.0,23,70.448727
-18.0,18,70.469337
-51.0,51,70.559801
-51.0,51,70.576309
-51.0,51,70.647363
-51.0,51,70.662073
-51.0,51,70.728862
-51.0,51,70.745732
-51.0,51,70.83364
-51.0,51,70.853975
-51.0,51,70.930449
-51.0,51,70.946927
-18.0,18,71.011615
-51.0,51,71.024989
-51.0,51,71.046756
-51.0,51,71.119672
-51.0,51,71.19898
-51.0,51,71.214261
-51.0,51,71.235778
-51.0,51,71.323866
-51.0,51,71.394632
-51.0,51,71.408526
-5.0,5,71.418293
-51.0,51,71.429899
-51.0,51,71.529375
-51.0,51,71.62495
-51.0,51,71.630835
-51.0,51,71.64173
-51.0,51,71.718839
-51.0,51,71.80963
-51.0,51,71.815577
-51.0,51,71.828205
-3.0,3,71.840807
-51.0,51,71.896844
-40.0,40,71.988142
-47.0,47,71.991095
-51.0,51,71.997053
-33.0,33,72.019939
-14.0,14,72.060355
-48.0,48,72.149846
-51.0,51,72.161616
-51.0,51,72.168042
-22.0,22,72.222752
-51.0,51,72.248437
-51.0,51,72.366748
-51.0,51,72.375018
-51.0,51,72.438669
-51.0,51,72.46274
-26.0,26,72.476773
-51.0,51,72.545556
-42.0,42,72.581781
-22.0,22,72.637888
-51.0,51,72.646648
-2.0,2,72.655019
-51.0,51,72.663375
-51.0,51,72.780424
-51.0,51,72.836296
-51.0,51,72.848792
-6.0,6,72.854923
-51.0,51,72.854972
-51.0,51,72.988281
-48.0,48,73.035106
-51.0,51,73.039395
-51.0,51,73.047452
-10.0,10,73.084122
-51.0,51,73.1607
-51.0,51,73.22746
-51.0,51,73.231972
-51.0,51,73.28378
-32.0,32,73.346376
-51.0,51,73.359377
-51.0,51,73.408554
-51.0,51,73.447668
-51.0,51,73.533618
-51.0,51,73.54644
-51.0,51,73.616391
-51.0,51,73.65258
-51.0,51,73.734194
-48.0,48,73.734243
-51.0,51,73.801422
-51.0,51,73.848544
-51.0,51,73.919715
-51.0,51,73.919768
-51.0,51,74.003159
-51.0,51,74.050806
-51.0,51,74.123975
-51.0,51,74.124029
-6.0,6,74.143197
-51.0,51,74.202759
-51.0,51,74.251088
-51.0,51,74.310695
-51.0,51,74.33462
-51.0,51,74.391947
-51.0,51,74.42637
-20.0,20,74.448921
-51.0,51,74.488563
-51.0,51,74.513782
-51.0,51,74.618562
-51.0,51,74.649518
-51.0,51,74.693389
-51.0,51,74.722938
-11.0,11,74.768566
-51.0,51,74.829997
-51.0,51,74.857607
-51.0,51,74.894312
-51.0,51,74.958789
-51.0,51,75.001894
-51.0,51,75.031609
-51.0,51,75.075084
-51.0,51,75.126241
-51.0,51,75.17703
-51.0,51,75.211924
-30.0,30,75.24118
-51.0,51,75.257583
-32.0,32,75.371507
-51.0,51,75.388095
-51.0,51,75.427704
-14.0,14,75.456054
-51.0,51,75.478522
-51.0,51,75.607674
-51.0,51,75.655454
-15.0,15,75.665205
-51.0,51,75.679171
-51.0,51,75.703267
-51.0,51,75.875094
-51.0,51,75.887385
-51.0,51,75.899658
-51.0,51,75.919528
-51.0,51,76.066289
-51.0,51,76.079023
-51.0,51,76.0925
-51.0,51,76.114601
-51.0,51,76.283298
-51.0,51,76.293311
-2.0,2,76.300314
-51.0,51,76.305067
-51.0,51,76.325648
-11.0,11,76.345932
-22.0,22,78.711996
-51.0,51,78.764477
-51.0,51,78.779118
-51.0,51,78.803566
-14.0,14,78.839098
-51.0,51,78.846948
-51.0,51,78.919355
-51.0,51,78.94407
-51.0,51,79.034202
-51.0,51,79.046108
-51.0,51,79.105474
-51.0,51,79.129294
-51.0,51,79.222587
-51.0,51,79.23578
-14.0,14,79.279684
-51.0,51,79.308232
-51.0,51,79.331825
-51.0,51,79.438912
-51.0,51,79.48458
-51.0,51,79.510022
-19.0,19,79.512933
-51.0,51,79.533561
-5.0,5,79.533612
-43.0,43,79.676781
-51.0,51,79.681079
-51.0,51,79.734448
-51.0,51,79.734501
-2.0,2,79.742954
-18.0,18,79.815825
-51.0,51,79.88606
-51.0,51,79.890472
-51.0,51,79.940341
-33.0,33,80.004401
-51.0,51,80.004469
-51.0,51,80.064455
-14.0,14,80.121345
-51.0,51,80.121405
-42.0,42,80.156768
-51.0,51,80.183469
-18.0,18,80.210242
-51.0,51,80.293395
-51.0,51,80.293451
-45.0,45,80.358087
-51.0,51,80.422446
-51.0,51,80.52805
-37.0,37,80.528108
-51.0,51,80.528122
-51.0,51,80.668411
-51.0,51,80.749731
-51.0,51,80.749783
-51.0,51,80.749795
-19.0,19,80.805729
-51.0,51,80.835068
-51.0,51,80.910919
-51.0,51,80.910992
-51.0,51,80.974552
-10.0,10,81.021245
-51.0,51,81.021332
-7.0,7,81.054594
-51.0,51,81.122133
-51.0,51,81.122191
-48.0,48,81.228575
-51.0,51,81.270138
-40.0,40,81.28637
-51.0,51,81.329572
-51.0,51,81.433689
-51.0,51,81.474195
-51.0,51,81.48996
-51.0,51,81.534004
-37.0,37,81.580534
-51.0,51,81.673486
-51.0,51,81.688972
-51.0,51,81.728799
-51.0,51,81.760364
-51.0,51,81.826494
-51.0,51,81.841892
-51.0,51,81.88697
-51.0,51,81.934779
-33.0,33,81.966801
-51.0,51,82.025489
-51.0,51,82.083365
-51.0,51,82.139419
-51.0,51,82.18798
-28.0,28,82.214679
-51.0,51,82.250966
-51.0,51,82.370757
-44.0,44,82.409591
-51.0,51,82.413959
-51.0,51,82.477301
-51.0,51,82.561109
-51.0,51,82.599462
-51.0,51,82.603717
-51.0,51,82.659172
-51.0,51,82.737587
-4.0,4,82.749053
-34.0,34,82.757592
-51.0,51,82.763557
-51.0,51,82.766813
-12.0,12,82.80794
-20.0,20,82.832658
-22.0,22,82.927089
-51.0,51,82.950858
-51.0,51,82.975235
-11.0,11,83.020168
-51.0,51,83.02023
-51.0,51,83.126515
-51.0,51,83.152146
-51.0,51,83.224053
-51.0,51,83.224106
-51.0,51,83.337508
-51.0,51,83.361471
-4.0,4,83.377115
-42.0,42,83.393156
-51.0,51,83.42869
-51.0,51,83.540148
-51.0,51,83.57818
-51.0,51,83.592705
-51.0,51,83.618641
-51.0,51,83.701383
-51.0,51,83.730649
-51.0,51,83.742759
-51.0,51,83.772043
-51.0,51,83.87691
-51.0,51,83.919443
-51.0,51,83.93678
-51.0,51,83.974714
-51.0,51,84.085689
-51.0,51,84.127243
-11.0,11,84.131223
-51.0,51,84.142947
-51.0,51,84.17875
-34.0,34,84.287019
-51.0,51,84.302528
-51.0,51,84.306893
-51.0,51,84.319804
-51.0,51,84.476872
-51.0,51,84.493474
-51.0,51,84.497811
-51.0,51,84.510633
-34.0,34,84.645098
-35.0,35,84.666541
-51.0,51,84.700736
-51.0,51,84.717755
-51.0,51,84.834518
-51.0,51,84.851008
-51.0,51,84.886467
-51.0,51,84.903148
-51.0,51,85.042293
-51.0,51,85.057806
-51.0,51,85.088352
-51.0,51,85.105092
-19.0,19,85.118554
-11.0,11,85.151609
-25.0,25,85.244206
-40.0,40,85.24426
-51.0,51,85.252823
-51.0,51,85.296103
-22.0,22,85.311175
-51.0,51,85.436716
-51.0,51,85.449332
-51.0,51,85.506295
-51.0,51,85.52159
-51.0,51,85.630472
-51.0,51,85.642924
-51.0,51,85.704139
-51.0,51,85.720734
-51.0,51,85.834181
-51.0,51,85.847909
-35.0,35,85.861879
-51.0,51,85.911913
-31.0,31,85.970936
-39.0,39,86.036479
-51.0,51,86.078983
-51.0,51,86.148761
-51.0,51,86.202653
-51.0,51,86.258638
-51.0,51,86.286389
-51.0,51,86.342829
-51.0,51,86.388918
-51.0,51,86.430882
-51.0,51,86.457259
-11.0,11,86.462993
-51.0,51,86.518407
-39.0,39,86.522408
-30.0,30,88.885709
-51.0,51,88.933711
-51.0,51,88.988743
-51.0,51,88.992913
-51.0,51,89.046386
-51.0,51,89.124188
-51.0,51,89.203647
-51.0,51,89.208742
-4.0,4,89.22557
-51.0,51,89.270465
-51.0,51,89.3464
-51.0,51,89.395236
-51.0,51,89.410504
-51.0,51,89.45171
-51.0,51,89.506496
-51.0,51,89.557974
-51.0,51,89.579541
-51.0,51,89.618693
-51.0,51,89.676664
-51.0,51,89.723284
-51.0,51,89.742866
-51.0,51,89.796695
-51.0,51,89.879089
-51.0,51,89.922997
-51.0,51,89.937727
-30.0,30,89.966274
-51.0,51,89.972048
-35.0,35,90.037543
-34.0,34,90.056318
-11.0,11,90.08845
-21.0,21,90.14628
-51.0,51,90.162728
-51.0,51,90.1683
-8.0,8,90.187171
-51.0,51,90.280367
-51.0,51,90.336834
-51.0,51,90.370923
-51.0,51,90.395223
-51.0,51,90.479076
-13.0,13,90.530451
-51.0,51,90.534687
-51.0,51,90.565005
-47.0,47,90.570374
-9.0,9,90.589236
-51.0,51,90.682976
-50.0,50,90.683028
-6.0,6,90.700234
-51.0,51,90.714509
-51.0,51,90.734866
-34.0,34,90.830849
-51.0,51,90.858857
-3.0,3,90.872205
-51.0,51,90.887553
-51.0,51,90.953419
-26.0,26,91.023863
-6.0,6,91.061573
-36.0,36,91.067198
-51.0,51,91.092221
-12.0,12,91.111741
-13.0,13,91.142112
-10.0,10,91.149489
-44.0,44,91.157361
-51.0,51,91.252645
-12.0,12,91.294836
-51.0,51,91.322672
-51.0,51,91.330223
-51.0,51,91.335973
-51.0,51,91.456571
-51.0,51,91.478923
-51.0,51,91.4879
-51.0,51,91.496373
-23.0,23,91.577842
-51.0,51,91.661804
-51.0,51,91.698443
-9.0,9,91.698497
-31.0,31,91.702253
-51.0,51,91.70642
-12.0,12,91.754209
-51.0,51,91.901373
-51.0,51,91.901423
-51.0,51,91.905587
-51.0,51,91.958238
-51.0,51,92.063571
-51.0,51,92.063641
-51.0,51,92.066658
-51.0,51,92.104052
-51.0,51,92.247538
-51.0,51,92.247594
-51.0,51,92.251383
-6.0,6,92.268938
-51.0,51,92.289002
-33.0,33,92.348061
-51.0,51,92.419407
-51.0,51,92.449501
-51.0,51,92.479885
-32.0,32,92.555579
-51.0,51,92.55968
-23.0,23,92.626555
-51.0,51,92.632574
-51.0,51,92.652955
-51.0,51,92.722119
-34.0,34,92.751411
-51.0,51,92.814889
-51.0,51,92.837559
-47.0,47,92.911712
-10.0,10,92.956371
-51.0,51,92.960562
-19.0,19,93.04233
-51.0,51,93.046925
-51.0,51,93.076559
-51.0,51,93.1871
-51.0,51,93.271999
-51.0,51,93.276909
-51.0,51,93.312859
-48.0,48,93.409831
-24.0,24,93.417452
-51.0,51,93.504121
-51.0,51,93.508613
-20.0,20,93.508665
-51.0,51,93.642286
-34.0,34,93.66568
-51.0,51,93.732142
-51.0,51,93.736328
-16.0,16,93.797978
-51.0,51,93.834586
-51.0,51,93.849393
-42.0,42,93.873268
-35.0,35,93.967719
-51.0,51,93.979823
-51.0,51,94.036816
-51.0,51,94.065853
-51.0,51,94.15603
-51.0,51,94.168622
-51.0,51,94.243481
-51.0,51,94.273672
-51.0,51,94.359008
-51.0,51,94.371571
-51.0,51,94.439787
-51.0,51,94.464541
-50.0,50,94.557488
-51.0,51,94.573532
-35.0,35,94.581523
-8.0,8,94.60531
-51.0,51,94.674688
-5.0,5,94.69421
-51.0,51,94.760513
-51.0,51,94.783906
-51.0,51,94.80735
-51.0,51,94.895307
-51.0,51,94.969441
-51.0,51,94.99543
-51.0,51,95.023702
-51.0,51,95.130569
-51.0,51,95.214625
-51.0,51,95.242571
-51.0,51,95.271821
-15.0,15,95.28602
-51.0,51,95.361383
-44.0,44,95.431644
-51.0,51,95.48681
-51.0,51,95.499605
-51.0,51,95.57766
-51.0,51,95.645
-51.0,51,95.701774
-51.0,51,95.711731
-29.0,29,95.781254
-51.0,51,95.810141
-21.0,21,95.819773
-51.0,51,95.952337
-51.0,51,96.020088
-51.0,51,96.044603
-51.0,51,96.053086
-22.0,22,96.14146
-24.0,24,96.141543
-51.0,51,96.156514
-15.0,15,96.183913
-51.0,51,96.200968
-26.0,26,96.215079
-51.0,51,96.313815
-51.0,51,96.35264
-51.0,51,96.372271
-51.0,51,96.388566
-51.0,51,96.493847
-51.0,51,96.525039
-51.0,51,96.545035
-51.0,51,96.560409
-51.0,51,96.650565
-51.0,51,96.68211
-51.0,51,96.700371
-51.0,51,99.168415
-26.0,26,99.180513
-19.0,19,99.220999
-51.0,51,99.307177
-51.0,51,99.330168
-51.0,51,99.37126
-23.0,23,99.396974
-51.0,51,99.424021
-51.0,51,99.527284
-6.0,6,99.549606
-51.0,51,99.565195
-51.0,51,99.592011
-51.0,51,99.619175
-46.0,46,99.711462
-51.0,51,99.740768
-38.0,38,99.74486
-51.0,51,99.767062
-28.0,28,99.816194
-24.0,24,99.835998
-51.0,51,99.930964
-51.0,51,99.958273
-51.0,51,100.007495
-23.0,23,100.0217
-51.0,51,100.021765
-34.0,34,100.138062
-51.0,51,100.157805
-15.0,15,100.197628
-51.0,51,100.225667
-51.0,51,100.225732
-51.0,51,100.3608
-51.0,51,100.396795
-51.0,51,100.41715
-51.0,51,100.417201
-33.0,33,100.511418
-43.0,43,100.511487
-30.0,30,100.522386
-51.0,51,100.592673
-51.0,51,100.694731
-51.0,51,100.694798
-51.0,51,100.711537
-51.0,51,100.804467
-15.0,15,100.87194
-44.0,44,100.905167
-51.0,51,100.914396
-51.0,51,100.914463
-14.0,14,100.927675
-42.0,42,101.122512
-51.0,51,101.148303
-51.0,51,101.16069
-10.0,10,101.16467
-51.0,51,101.172749
-7.0,7,101.1769
-25.0,25,101.283161
-9.0,9,101.32419
-44.0,44,101.361958
-51.0,51,101.38976
-51.0,51,101.409313
-51.0,51,101.554593
-51.0,51,101.58655
-51.0,51,101.610868
-51.0,51,101.62662
-30.0,30,101.722326
-51.0,51,101.749176
-51.0,51,101.780751
-51.0,51,101.821011
-51.0,51,101.923271
-51.0,51,101.950198
-51.0,51,101.981737
-51.0,51,102.021401
-28.0,28,102.033308
-12.0,12,102.083456
-51.0,51,102.154527
-51.0,51,102.184965
-51.0,51,102.223625
-18.0,18,102.253531
-51.0,51,102.280237
-51.0,51,102.344462
-51.0,51,102.414548
-51.0,51,102.436527
-51.0,51,102.4554
-51.0,51,102.505337
-22.0,22,102.516677
-39.0,39,102.522072
-51.0,51,102.580018
-18.0,18,102.63164
-51.0,51,102.652117
-10.0,10,102.660674
-51.0,51,102.663811
-51.0,51,102.669935
-25.0,25,102.739059
-51.0,51,102.828849
-51.0,51,102.842633
-51.0,51,102.855618
-7.0,7,102.884438
-39.0,39,102.901157
-20.0,20,102.913678
-51.0,51,103.051729
-51.0,51,103.09266
-51.0,51,103.110519
-51.0,51,103.124445
-21.0,21,103.196378
-29.0,29,103.216845
-51.0,51,103.249397
-51.0,51,103.290021
-51.0,51,103.396828
-51.0,51,103.411412
-41.0,41,103.434665
-51.0,51,103.434717
-17.0,17,103.470416
-51.0,51,103.588201
-51.0,51,103.640007
-51.0,51,103.64006
-3.0,3,103.652411
-51.0,51,103.676267
-25.0,25,103.75042
-51.0,51,103.779258
-51.0,51,103.814335
-18.0,18,103.827749
-51.0,51,103.839435
-51.0,51,103.895236
-51.0,51,103.96181
-51.0,51,103.976297
-51.0,51,103.989249
-15.0,15,104.043219
-27.0,27,104.056437
-51.0,51,104.061163
-51.0,51,104.185387
-18.0,18,104.259523
-51.0,51,104.263938
-51.0,51,104.276376
-51.0,51,104.280759
-26.0,26,104.373921
-38.0,38,104.440322
-51.0,51,104.466838
-51.0,51,104.485592
-20.0,20,104.5223
-51.0,51,104.604725
-51.0,51,104.718669
-51.0,51,104.73554
-51.0,51,104.7693
-51.0,51,104.823452
-26.0,26,104.83183
-32.0,32,104.887563
-51.0,51,104.912985
-39.0,39,104.965245
-51.0,51,105.026512
-51.0,51,105.080815
-51.0,51,105.105075
-51.0,51,105.146872
-2.0,2,105.152548
-51.0,51,105.189341
-23.0,23,105.224098
-51.0,51,105.241366
-51.0,51,105.272216
-51.0,51,105.401032
-51.0,51,105.450757
-50.0,50,105.463824
-51.0,51,105.49644
-3.0,3,105.507991
-51.0,51,105.611626
-38.0,38,105.611697
-51.0,51,105.639819
-51.0,51,105.680742
-51.0,51,105.759247
-51.0,51,105.759315
-51.0,51,105.800642
-51.0,51,105.857036
-10.0,10,105.885803
-51.0,51,105.937361
-51.0,51,105.937415
-9.0,9,105.977902
-51.0,51,105.982451
-51.0,51,106.078546
-51.0,51,106.150898
-51.0,51,106.187548
-51.0,51,106.19172
-51.0,51,106.27153
-51.0,51,106.324729
-51.0,51,106.362881
-51.0,51,106.366051
-51.0,51,106.462044
-44.0,44,106.507947
-51.0,51,106.580942
-51.0,51,106.586517
-51.0,51,106.721787
-51.0,51,106.764949
-51.0,51,106.832424
-51.0,51,106.836863
-51.0,51,106.931767
-51.0,51,106.976051
-51.0,51,107.039726
-51.0,51,107.043726
-51.0,51,109.424889
-51.0,51,109.461231
-51.0,51,109.52154
-51.0,51,109.525313
-51.0,51,109.617405
-51.0,51,109.655734
-51.0,51,109.716687
-51.0,51,109.720706
-51.0,51,109.795742
-51.0,51,109.824324
-22.0,22,109.870202
-51.0,51,109.888486
-51.0,51,109.89277
-13.0,13,109.945602
-51.0,51,110.017911
-51.0,51,110.052221
-51.0,51,110.064163
-13.0,13,110.090194
-27.0,27,110.095938
-51.0,51,110.10873
-48.0,48,110.257614
-51.0,51,110.317736
-51.0,51,110.327867
-17.0,17,110.341375
-51.0,51,110.341427
-51.0,51,110.535427
-51.0,51,110.545307
-51.0,51,110.56013
-51.0,51,110.560186
-10.0,10,110.598558
-30.0,30,110.731386
-51.0,51,110.757519
-51.0,51,110.766185
-51.0,51,110.778967
-25.0,25,110.879998
-51.0,51,110.941913
-51.0,51,110.967398
-51.0,51,110.975822
-51.0,51,111.087417
-51.0,51,111.147045
-50.0,50,111.173304
-51.0,51,111.186095
-20.0,20,111.269608
-51.0,51,111.302384
-51.0,51,111.359775
-51.0,51,111.379165
-51.0,51,111.465619
-51.0,51,111.488984
-20.0,20,111.54004
-51.0,51,111.552074
-51.0,51,111.572616
-51.0,51,111.66689
-51.0,51,111.703976
-51.0,51,111.716744
-51.0,51,111.733556
-48.0,48,111.842961
-51.0,51,111.908024
-51.0,51,111.920171
-48.0,48,111.928242
-6.0,6,111.943814
-26.0,26,112.030395
-51.0,51,112.034564
-41.0,41,112.071423
-51.0,51,112.085742
-51.0,51,112.214161
-51.0,51,112.218377
-51.0,51,112.256298
-51.0,51,112.277718
-51.0,51,112.428378
-51.0,51,112.432698
-51.0,51,112.477107
-51.0,51,112.499358
-30.0,30,112.566628
-19.0,19,112.651159
-51.0,51,112.667274
-51.0,51,112.716439
-51.0,51,112.737095
-21.0,21,112.76032
-51.0,51,112.867289
-40.0,40,112.916871
-51.0,51,112.916922
-51.0,51,112.9357
-28.0,28,113.0229
-51.0,51,113.061348
-34.0,34,113.06526
-51.0,51,113.111199
-28.0,28,113.172357
-51.0,51,113.21684
-51.0,51,113.256603
-51.0,51,113.299811
-18.0,18,113.312576
-7.0,7,113.318154
-7.0,7,113.331894
-51.0,51,113.342937
-51.0,51,113.391109
-28.0,28,113.414105
-15.0,15,113.436642
-51.0,51,113.514874
-21.0,21,113.519035
-51.0,51,113.531249
-51.0,51,113.606387
-38.0,38,113.665444
-42.0,42,113.685254
-51.0,51,113.732349
-49.0,49,113.796625
-51.0,51,113.863912
-51.0,51,113.883235
-51.0,51,113.919049
-51.0,51,113.973186
-51.0,51,114.019959
-51.0,51,114.034518
-51.0,51,114.069359
-51.0,51,114.128859
-51.0,51,114.200417
-51.0,51,114.221146
-24.0,24,114.229081
-51.0,51,114.269932
-26.0,26,114.371353
-51.0,51,114.399646
-51.0,51,114.419714
-51.0,51,114.42747
-31.0,31,114.536572
-51.0,51,114.55547
-51.0,51,114.577322
-51.0,51,114.597384
-51.0,51,114.687525
-51.0,51,114.707388
-2.0,2,114.713074
-51.0,51,114.731172
-51.0,51,114.754756
-51.0,51,114.877064
-51.0,51,114.914154
-51.0,51,114.938066
-51.0,51,114.965874
-31.0,31,115.043134
-51.0,51,115.058271
-51.0,51,115.08368
-51.0,51,115.134023
-51.0,51,115.238054
-51.0,51,115.257358
-51.0,51,115.283222
-51.0,51,115.324381
-51.0,51,115.435324
-51.0,51,115.455527
-51.0,51,115.487408
-45.0,45,115.511431
-51.0,51,115.622157
-51.0,51,115.635829
-51.0,51,115.66098
-16.0,16,115.66685
-51.0,51,115.680955
-32.0,32,115.738174
-49.0,49,115.822545
-51.0,51,115.836172
-51.0,51,115.853297
-11.0,11,115.880609
-51.0,51,115.923551
-36.0,36,115.985195
-51.0,51,116.011828
-51.0,51,116.074962
-51.0,51,116.118354
-47.0,47,116.182776
-51.0,51,116.230979
-12.0,12,116.237636
-51.0,51,116.275313
-51.0,51,116.307918
-51.0,51,116.411067
-51.0,51,116.416971
-51.0,51,116.453273
-43.0,43,116.459147
-12.0,12,116.487383
-51.0,51,116.577675
-26.0,26,116.586046
-51.0,51,116.586106
-51.0,51,116.636089
-25.0,25,116.664798
-35.0,35,116.687677
-51.0,51,116.741757
-51.0,51,116.806422
-18.0,18,116.82084
-51.0,51,116.852399
-51.0,51,116.887569
-23.0,23,116.908755
-27.0,27,116.94088
-4.0,4,116.957791
-51.0,51,119.54215
-51.0,51,119.566787
-51.0,51,119.586512
-51.0,51,119.627356
-47.0,47,119.720908
-51.0,51,119.766454
-16.0,16,119.780874
-51.0,51,119.784647
-51.0,51,119.82539
-13.0,13,119.828943
-28.0,28,119.889448
-51.0,51,119.959525
-51.0,51,120.016706
-51.0,51,120.019542
-8.0,8,120.039608
-51.0,51,120.073969
-23.0,23,120.107948
-51.0,51,120.156658
-19.0,19,120.160824
-27.0,27,120.232488
-51.0,51,120.269832
-45.0,45,120.332391
-51.0,51,120.354304
-51.0,51,120.401752
-51.0,51,120.426693
-51.0,51,120.500372
-30.0,30,120.504537
-51.0,51,120.531144
-45.0,45,120.607666
-51.0,51,120.726326
-51.0,51,120.730809
-51.0,51,120.75704
-40.0,40,120.782895
-17.0,17,120.799204
-51.0,51,120.937376
-51.0,51,120.955259
-51.0,51,120.984578
-51.0,51,121.002025
-19.0,19,121.015322
-46.0,46,121.167692
-51.0,51,121.216425
-51.0,51,121.229783
-49.0,49,121.234345
-30.0,30,121.365294
-51.0,51,121.391183
-51.0,51,121.437709
-47.0,47,121.441577
-51.0,51,121.570002
-51.0,51,121.595375
-10.0,10,121.637889
-51.0,51,121.642406
-51.0,51,121.646774
-51.0,51,121.773633
-51.0,51,121.84368
-51.0,51,121.848598
-51.0,51,121.853769
-51.0,51,122.000332
-51.0,51,122.07188
-51.0,51,122.076598
-51.0,51,122.081239
-51.0,51,122.22648
-51.0,51,122.300834
-51.0,51,122.305866
-51.0,51,122.310553
-4.0,4,122.324139
-51.0,51,122.455997
-40.0,40,122.48752
-51.0,51,122.518035
-51.0,51,122.53435
-50.0,50,122.630079
-51.0,51,122.655668
-51.0,51,122.692967
-51.0,51,122.716315
-51.0,51,122.840548
-51.0,51,122.875502
-51.0,51,122.915279
-51.0,51,122.937748
-45.0,45,123.035954
-51.0,51,123.097989
-51.0,51,123.135007
-27.0,27,123.148351
-51.0,51,123.152969
-9.0,9,123.186386
-32.0,32,123.268367
-51.0,51,123.309075
-4.0,4,123.325255
-15.0,15,123.329339
-51.0,51,123.366095
-51.0,51,123.404919
-38.0,38,123.508623
-51.0,51,123.57229
-51.0,51,123.620844
-25.0,25,123.630328
-51.0,51,123.656382
-51.0,51,123.790064
-5.0,5,123.810411
-51.0,51,123.827121
-51.0,51,123.835619
-51.0,51,123.860694
-16.0,16,123.901833
-12.0,12,123.951524
-30.0,30,123.951579
-51.0,51,124.021848
-51.0,51,124.072965
-51.0,51,124.162067
-51.0,51,124.162124
-7.0,7,124.192839
-46.0,46,124.214854
-51.0,51,124.290324
-51.0,51,124.373166
-51.0,51,124.40275
-51.0,51,124.424592
-51.0,51,124.500709
-29.0,29,124.532476
-51.0,51,124.599318
-51.0,51,124.649673
-51.0,51,124.713976
-51.0,51,124.737443
-51.0,51,124.802926
-51.0,51,124.853198
-7.0,7,124.884176
